sampid,gender,birthy,w01ecoact,w01student,w01edu,w01region,y01e606,w02ecoact,w02student,w03ecoact,w03student,neet_w1,outcome,gender_label,age,edu_label,region_label,health_label
106026,1,1998,3,2,2,8,4,2.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,경기,좋은 편
106028,2,1993,3,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,경기,좋은 편
106045,1,1997,3,2,2,8,3,3.0,1.0,3.0,1.0,True,미취업,남성,24,고졸,경기,보통
106046,1,1994,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,27,고졸,경기,좋은 편
106055,2,1996,3,2,4,8,3,3.0,2.0,3.0,2.0,True,미취업,여성,25,대졸,경기,보통
106058,2,1996,3,2,4,8,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,경기,보통
106062,2,1999,3,2,2,8,3,3.0,2.0,3.0,1.0,True,미취업,여성,22,고졸,경기,보통
106079,2,1995,3,2,2,8,3,3.0,2.0,2.0,2.0,True,미취업,여성,26,고졸,경기,보통
106090,2,1994,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,27,고졸,경기,좋은 편
106105,2,2002,3,2,2,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,19,고졸,경기,보통
106120,1,2001,3,2,2,8,2,,,,,True,미취업,남성,20,고졸,경기,나쁜 편
106131,1,1997,3,2,3,8,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,전문대졸,경기,매우 좋음
106132,1,1996,3,2,4,8,4,1.0,2.0,,,True,취업 성공,남성,25,대졸,경기,좋은 편
106138,1,1998,3,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,경기,좋은 편
106155,1,1996,3,2,2,8,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,25,고졸,경기,좋은 편
106205,2,1994,2,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,경기,좋은 편
106224,2,1995,3,2,4,8,2,3.0,2.0,2.0,2.0,True,미취업,여성,26,대졸,경기,나쁜 편
106230,1,2002,2,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경기,좋은 편
106242,1,1997,2,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,고졸,경기,좋은 편
106248,2,1999,3,2,3,8,4,,,1.0,2.0,True,취업 성공,여성,22,전문대졸,경기,좋은 편
106254,1,1996,3,2,2,8,5,3.0,1.0,3.0,1.0,True,미취업,남성,25,고졸,경기,매우 좋음
106255,1,1999,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,22,고졸,경기,좋은 편
106272,2,1996,3,2,4,8,4,,,,,True,미취업,여성,25,대졸,경기,좋은 편
106295,1,1999,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,22,고졸,경기,좋은 편
106331,1,1996,3,2,4,8,3,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,경기,보통
106338,2,2002,3,2,2,8,4,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,경기,좋은 편
106345,2,2002,3,2,2,8,4,3.0,2.0,,,True,미취업,여성,19,고졸,경기,좋은 편
106346,1,1999,3,2,2,8,5,3.0,1.0,,,True,미취업,남성,22,고졸,경기,매우 좋음
106351,2,1996,3,2,4,8,4,1.0,2.0,,,True,취업 성공,여성,25,대졸,경기,좋은 편
106353,1,1993,3,2,3,8,4,3.0,2.0,,,True,미취업,남성,28,전문대졸,경기,좋은 편
106366,2,1993,2,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,28,고졸,경기,좋은 편
106371,2,1998,3,2,4,8,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,경기,보통
106387,1,2002,3,2,2,8,5,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경기,매우 좋음
106401,1,1999,3,2,2,8,4,,,,,True,미취업,남성,22,고졸,경기,좋은 편
106410,1,2000,3,2,3,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,21,전문대졸,경기,좋은 편
106411,1,1995,3,2,2,8,3,,,,,True,미취업,남성,26,고졸,경기,보통
106416,1,1999,3,2,2,8,4,,,,,True,미취업,남성,22,고졸,경기,좋은 편
106424,2,1998,2,2,2,8,4,,,3.0,2.0,True,미취업,여성,23,고졸,경기,좋은 편
106429,1,1996,2,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,경기,보통
106432,1,2002,3,2,2,8,4,3.0,2.0,1.0,1.0,True,취업 성공,남성,19,고졸,경기,좋은 편
106442,2,1998,3,2,3,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,23,전문대졸,경기,좋은 편
106473,1,2001,3,2,2,8,3,3.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,경기,보통
106510,2,1994,3,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,경기,좋은 편
106511,1,1996,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,고졸,경기,좋은 편
106513,1,1994,3,2,3,8,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,27,전문대졸,경기,좋은 편
106519,1,1994,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,대졸,경기,보통
106526,2,1998,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,전문대졸,경기,좋은 편
106527,1,1999,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,22,전문대졸,경기,좋은 편
106530,1,1996,3,2,2,8,4,,,,,True,미취업,남성,25,고졸,경기,좋은 편
106532,2,1997,3,2,3,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,전문대졸,경기,좋은 편
106533,2,1996,3,2,2,8,3,3.0,2.0,3.0,2.0,True,미취업,여성,25,고졸,경기,보통
106537,1,2000,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,경기,좋은 편
106542,1,2002,3,2,2,8,4,,,,,True,미취업,남성,19,고졸,경기,좋은 편
106543,2,2000,3,2,2,8,4,,,,,True,미취업,여성,21,고졸,경기,좋은 편
106546,2,1997,3,2,4,8,4,3.0,2.0,,,True,미취업,여성,24,대졸,경기,좋은 편
106549,1,1996,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,고졸,경기,좋은 편
106554,1,1996,3,2,3,8,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,전문대졸,경기,보통
106557,2,1996,3,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,경기,좋은 편
106560,2,1997,3,2,3,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,전문대졸,경기,보통
106563,2,1996,3,2,4,8,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,경기,보통
106567,2,1993,3,2,2,8,3,,,,,True,미취업,여성,28,고졸,경기,보통
106569,1,1993,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,28,전문대졸,경기,좋은 편
106570,1,1994,3,2,3,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,27,전문대졸,경기,좋은 편
106636,2,2001,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,20,고졸,경기,좋은 편
106662,2,2000,3,2,3,8,4,3.0,2.0,1.0,1.0,True,취업 성공,여성,21,전문대졸,경기,좋은 편
106665,2,1999,3,2,3,8,3,,,,,True,미취업,여성,22,전문대졸,경기,보통
106669,2,1996,2,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,25,고졸,경기,좋은 편
106670,2,1999,2,2,2,8,4,1.0,2.0,,,True,취업 성공,여성,22,고졸,경기,좋은 편
106674,2,1994,2,2,3,8,1,,,,,True,미취업,여성,27,전문대졸,경기,매우 나쁨
106675,2,1999,3,2,2,8,4,,,,,True,미취업,여성,22,고졸,경기,좋은 편
106677,2,1996,2,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,전문대졸,경기,좋은 편
106684,2,2002,3,2,2,8,4,3.0,1.0,,,True,미취업,여성,19,고졸,경기,좋은 편
106687,1,1998,2,2,2,8,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,23,고졸,경기,좋은 편
106693,1,1993,2,2,4,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,28,대졸,경기,좋은 편
106699,1,1999,3,2,3,8,5,3.0,2.0,2.0,2.0,True,미취업,남성,22,전문대졸,경기,매우 좋음
106705,1,1995,2,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,전문대졸,경기,좋은 편
106706,1,1993,2,2,5,8,5,3.0,2.0,3.0,2.0,True,미취업,남성,28,대학원졸,경기,매우 좋음
106711,1,1994,2,2,4,8,4,2.0,2.0,3.0,2.0,True,미취업,남성,27,대졸,경기,좋은 편
106720,1,1994,2,2,2,8,4,2.0,2.0,1.0,2.0,True,취업 성공,남성,27,고졸,경기,좋은 편
106723,1,1999,3,2,4,8,4,3.0,2.0,,,True,미취업,남성,22,대졸,경기,좋은 편
106729,2,1996,2,2,4,8,4,1.0,1.0,1.0,1.0,True,취업 성공,여성,25,대졸,경기,좋은 편
106730,1,1996,2,2,3,8,4,,,,,True,미취업,남성,25,전문대졸,경기,좋은 편
106747,2,1997,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,고졸,경기,좋은 편
106753,1,1998,3,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,경기,좋은 편
106777,1,1999,3,2,3,8,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,22,전문대졸,경기,좋은 편
106782,2,2001,2,2,2,8,4,1.0,2.0,,,True,취업 성공,여성,20,고졸,경기,좋은 편
106789,1,1998,2,2,2,8,5,3.0,2.0,2.0,2.0,True,미취업,남성,23,고졸,경기,매우 좋음
106802,1,1997,2,2,3,8,4,1.0,2.0,2.0,2.0,True,취업 성공,남성,24,전문대졸,경기,좋은 편
106808,1,2001,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,20,고졸,경기,좋은 편
106809,2,2002,3,2,2,8,3,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,경기,보통
106815,1,2000,3,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,경기,좋은 편
106837,2,1993,3,2,4,8,3,1.0,1.0,1.0,2.0,True,취업 성공,여성,28,대졸,경기,보통
106840,2,1993,3,2,4,8,2,,,,,True,미취업,여성,28,대졸,경기,나쁜 편
106845,2,1993,3,2,4,8,3,1.0,1.0,,,True,취업 성공,여성,28,대졸,경기,보통
106848,2,1993,3,2,4,8,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,경기,보통
106849,2,1997,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,경기,보통
106851,2,1993,3,2,4,8,3,,,,,True,미취업,여성,28,대졸,경기,보통
106855,2,1993,3,2,4,8,4,3.0,1.0,3.0,1.0,True,미취업,여성,28,대졸,경기,좋은 편
106857,2,1994,3,2,4,8,3,3.0,2.0,,,True,미취업,여성,27,대졸,경기,보통
106859,2,1993,2,2,4,8,3,,,,,True,미취업,여성,28,대졸,경기,보통
106861,2,1993,3,2,4,8,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,경기,보통
106862,2,1993,2,2,4,8,3,,,,,True,미취업,여성,28,대졸,경기,보통
106863,2,1994,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,경기,보통
106864,2,1995,3,2,4,8,4,1.0,1.0,3.0,1.0,True,취업 성공,여성,26,대졸,경기,좋은 편
106866,2,1994,3,2,4,8,3,,,,,True,미취업,여성,27,대졸,경기,보통
106868,2,1993,3,2,5,8,4,3.0,2.0,,,True,미취업,여성,28,대학원졸,경기,좋은 편
106877,2,1993,3,2,4,8,2,1.0,2.0,3.0,2.0,True,취업 성공,여성,28,대졸,경기,나쁜 편
106878,2,1993,3,2,4,8,3,1.0,2.0,,,True,취업 성공,여성,28,대졸,경기,보통
106880,2,1993,3,2,4,8,4,1.0,2.0,,,True,취업 성공,여성,28,대졸,경기,좋은 편
106881,2,1993,3,2,4,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,28,대졸,경기,좋은 편
106883,2,1993,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,경기,보통
106884,2,1993,3,2,4,8,4,3.0,2.0,,,True,미취업,여성,28,대졸,경기,좋은 편
106885,2,1994,2,2,4,8,3,3.0,2.0,3.0,2.0,True,미취업,여성,27,대졸,경기,보통
106888,2,1993,2,2,4,8,2,,,,,True,미취업,여성,28,대졸,경기,나쁜 편
106889,2,1993,3,2,4,8,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,경기,보통
106891,2,1997,3,2,4,8,3,3.0,2.0,,,True,미취업,여성,24,대졸,경기,보통
106892,2,1994,3,2,4,8,3,1.0,2.0,,,True,취업 성공,여성,27,대졸,경기,보통
106893,2,1993,3,2,4,8,3,3.0,2.0,,,True,미취업,여성,28,대졸,경기,보통
106894,1,1996,2,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,고졸,경기,좋은 편
106895,2,1996,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,25,고졸,경기,좋은 편
106896,2,1995,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,26,고졸,경기,좋은 편
106902,2,1998,3,2,2,8,2,3.0,2.0,3.0,2.0,True,미취업,여성,23,고졸,경기,나쁜 편
106916,1,1997,3,2,2,8,3,2.0,2.0,3.0,2.0,True,미취업,남성,24,고졸,경기,보통
106917,1,1999,3,2,2,8,5,3.0,2.0,3.0,2.0,True,미취업,남성,22,고졸,경기,매우 좋음
106919,1,1993,3,2,4,8,3,2.0,2.0,1.0,2.0,True,취업 성공,남성,28,대졸,경기,보통
106924,2,1997,2,2,4,8,4,2.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,경기,좋은 편
106929,1,1999,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,22,전문대졸,경기,좋은 편
106935,2,1997,3,2,1,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,24,고졸 미만,경기,좋은 편
106936,1,1998,2,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,경기,좋은 편
106937,2,1994,3,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,경기,좋은 편
106938,2,2000,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,21,전문대졸,경기,좋은 편
106941,2,1993,3,2,2,8,3,1.0,2.0,3.0,2.0,True,취업 성공,여성,28,고졸,경기,보통
106950,1,1994,3,2,2,8,4,3.0,2.0,2.0,2.0,True,미취업,남성,27,고졸,경기,좋은 편
106953,1,1993,3,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,28,대졸,경기,좋은 편
106957,2,1998,2,2,2,8,3,1.0,2.0,3.0,2.0,True,취업 성공,여성,23,고졸,경기,보통
106958,1,2002,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경기,좋은 편
106959,2,2001,3,2,2,8,3,1.0,2.0,3.0,2.0,True,취업 성공,여성,20,고졸,경기,보통
106961,2,1997,3,2,4,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,경기,좋은 편
106963,1,1999,3,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,22,고졸,경기,좋은 편
106968,1,1993,3,2,2,8,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,28,고졸,경기,보통
106971,2,1999,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,22,전문대졸,경기,좋은 편
106977,1,1998,3,2,2,8,3,,,1.0,2.0,True,취업 성공,남성,23,고졸,경기,보통
106987,2,1995,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,경기,보통
106999,2,1998,3,2,4,8,4,1.0,2.0,2.0,2.0,True,취업 성공,여성,23,대졸,경기,좋은 편
107004,2,1995,3,2,4,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,경기,좋은 편
107006,1,1996,3,2,2,8,4,,,,,True,미취업,남성,25,고졸,경기,좋은 편
107014,2,1996,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,고졸,경기,좋은 편
107019,1,1999,3,2,3,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,22,전문대졸,경기,좋은 편
107022,1,1995,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,전문대졸,경기,좋은 편
107025,1,1998,3,2,3,8,5,1.0,1.0,1.0,1.0,True,취업 성공,남성,23,전문대졸,경기,매우 좋음
107044,1,1999,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,22,고졸,경기,좋은 편
107057,2,1997,2,2,3,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,전문대졸,경기,보통
107065,1,1996,3,2,2,8,4,,,,,True,미취업,남성,25,고졸,경기,좋은 편
107066,1,1994,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,전문대졸,경기,좋은 편
107068,1,1999,3,2,2,8,2,,,,,True,미취업,남성,22,고졸,경기,나쁜 편
107070,2,1993,3,2,5,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,대학원졸,경기,좋은 편
107077,2,1997,3,2,1,8,4,1.0,2.0,,,True,취업 성공,여성,24,고졸 미만,경기,좋은 편
107081,2,2001,3,2,2,8,5,,,,,True,미취업,여성,20,고졸,경기,매우 좋음
107088,2,1998,2,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,고졸,경기,좋은 편
107107,2,1994,3,2,2,8,3,,,,,True,미취업,여성,27,고졸,경기,보통
107108,1,1995,3,2,2,8,5,1.0,2.0,,,True,취업 성공,남성,26,고졸,경기,매우 좋음
107111,2,1993,3,2,4,8,5,,,,,True,미취업,여성,28,대졸,경기,매우 좋음
107113,1,1994,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,전문대졸,경기,좋은 편
107121,1,1997,3,2,2,8,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,고졸,경기,보통
107125,2,1993,3,2,4,8,4,,,,,True,미취업,여성,28,대졸,경기,좋은 편
107135,1,1999,3,2,2,8,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,22,고졸,경기,좋은 편
107140,1,1996,3,2,4,8,5,2.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,경기,매우 좋음
107162,2,1993,3,2,5,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,대학원졸,경기,보통
107164,1,2000,3,2,2,8,5,3.0,2.0,3.0,2.0,True,미취업,남성,21,고졸,경기,매우 좋음
107167,2,1995,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,전문대졸,경기,좋은 편
107198,1,1996,2,2,4,8,4,1.0,2.0,2.0,2.0,True,취업 성공,남성,25,대졸,경기,좋은 편
107202,2,1997,3,2,4,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,24,대졸,경기,좋은 편
107210,2,2000,3,2,2,8,2,3.0,2.0,1.0,2.0,True,취업 성공,여성,21,고졸,경기,나쁜 편
107213,1,2000,3,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,경기,좋은 편
107215,2,1993,3,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,경기,좋은 편
107216,1,1997,3,2,2,8,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,24,고졸,경기,좋은 편
107220,1,1999,3,2,2,8,4,,,,,True,미취업,남성,22,고졸,경기,좋은 편
107222,1,1993,3,2,2,8,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,28,고졸,경기,보통
107224,2,1998,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,경기,보통
107231,1,1993,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,28,고졸,경기,좋은 편
107239,1,1993,3,2,2,8,4,3.0,1.0,1.0,1.0,True,취업 성공,남성,28,고졸,경기,좋은 편
107246,2,1994,3,2,3,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,27,전문대졸,경기,좋은 편
107254,1,1994,3,2,3,8,3,3.0,1.0,3.0,1.0,True,미취업,남성,27,전문대졸,경기,보통
107256,1,1995,3,2,4,8,5,1.0,2.0,3.0,2.0,True,취업 성공,남성,26,대졸,경기,매우 좋음
107260,2,1993,3,2,4,8,5,,,1.0,2.0,True,취업 성공,여성,28,대졸,경기,매우 좋음
107270,2,1999,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,22,고졸,경기,좋은 편
107276,2,2001,3,2,2,8,4,,,,,True,미취업,여성,20,고졸,경기,좋은 편
107285,1,1997,3,2,3,8,3,,,3.0,2.0,True,미취업,남성,24,전문대졸,경기,보통
107288,2,1994,3,2,4,8,4,1.0,2.0,,,True,취업 성공,여성,27,대졸,경기,좋은 편
107318,2,2001,2,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,20,고졸,경기,좋은 편
107319,1,2000,3,2,2,8,4,1.0,2.0,,,True,취업 성공,남성,21,고졸,경기,좋은 편
107323,1,1993,3,2,4,8,4,1.0,2.0,,,True,취업 성공,남성,28,대졸,경기,좋은 편
107327,1,1999,3,2,2,8,4,,,,,True,미취업,남성,22,고졸,경기,좋은 편
107337,2,1997,2,2,4,8,4,1.0,2.0,3.0,2.0,True,취업 성공,여성,24,대졸,경기,좋은 편
107359,2,1996,3,2,4,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,25,대졸,경기,좋은 편
107360,1,1998,3,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,경기,좋은 편
107364,1,1994,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,대졸,경기,보통
107367,2,1995,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,전문대졸,경기,좋은 편
107376,1,2000,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,경기,좋은 편
107392,1,2002,3,2,2,8,3,3.0,2.0,1.0,1.0,True,취업 성공,남성,19,고졸,경기,보통
107394,1,2002,3,2,2,8,3,3.0,1.0,3.0,1.0,True,미취업,남성,19,고졸,경기,보통
107397,2,1993,3,2,4,8,5,,,,,True,미취업,여성,28,대졸,경기,매우 좋음
107403,1,2002,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,19,고졸,경기,좋은 편
107408,1,2002,3,2,2,8,2,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경기,나쁜 편
107411,1,1998,3,2,2,8,4,3.0,2.0,,,True,미취업,남성,23,고졸,경기,좋은 편
107415,1,1996,3,2,3,8,4,1.0,2.0,,,True,취업 성공,남성,25,전문대졸,경기,좋은 편
107417,2,1994,3,2,4,8,4,1.0,2.0,2.0,2.0,True,취업 성공,여성,27,대졸,경기,좋은 편
107420,2,1998,3,2,3,8,4,1.0,2.0,3.0,2.0,True,취업 성공,여성,23,전문대졸,경기,좋은 편
107426,2,1997,3,2,3,8,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,전문대졸,경기,보통
107431,2,1994,3,2,2,8,3,1.0,2.0,3.0,2.0,True,취업 성공,여성,27,고졸,경기,보통
107445,1,1999,3,2,2,8,3,1.0,2.0,3.0,2.0,True,취업 성공,남성,22,고졸,경기,보통
107446,2,1995,3,2,2,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,고졸,경기,보통
107451,1,1996,3,2,1,8,3,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,고졸 미만,경기,보통
107452,1,1997,3,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,고졸,경기,좋은 편
107459,2,1998,3,2,3,8,3,3.0,2.0,2.0,2.0,True,미취업,여성,23,전문대졸,경기,보통
107462,2,1996,3,2,3,8,3,2.0,2.0,3.0,2.0,True,미취업,여성,25,전문대졸,경기,보통
107466,1,1999,3,2,2,8,4,3.0,1.0,1.0,2.0,True,취업 성공,남성,22,고졸,경기,좋은 편
107471,1,1994,3,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,고졸,경기,좋은 편
107476,2,1995,3,2,4,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,경기,좋은 편
107477,2,1995,3,2,4,8,3,,,1.0,2.0,True,취업 성공,여성,26,대졸,경기,보통
107481,1,2000,3,2,2,8,3,,,,,True,미취업,남성,21,고졸,경기,보통
107483,2,1998,3,2,2,8,4,1.0,2.0,,,True,취업 성공,여성,23,고졸,경기,좋은 편
107486,2,1996,3,2,2,8,3,,,,,True,미취업,여성,25,고졸,경기,보통
107487,2,2001,3,2,3,8,3,,,,,True,미취업,여성,20,전문대졸,경기,보통
107489,1,1996,3,2,4,8,4,,,,,True,미취업,남성,25,대졸,경기,좋은 편
107492,2,2001,3,2,2,8,4,,,,,True,미취업,여성,20,고졸,경기,좋은 편
107496,1,1997,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,전문대졸,경기,좋은 편
107497,1,1998,3,2,2,8,5,3.0,2.0,3.0,2.0,True,미취업,남성,23,고졸,경기,매우 좋음
107498,2,1994,3,2,3,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,27,전문대졸,경기,좋은 편
107499,2,1995,2,2,4,8,5,1.0,2.0,3.0,2.0,True,취업 성공,여성,26,대졸,경기,매우 좋음
107501,2,2000,3,2,3,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,21,전문대졸,경기,좋은 편
107508,2,1996,2,2,2,8,4,1.0,2.0,,,True,취업 성공,여성,25,고졸,경기,좋은 편
107515,1,1996,3,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,고졸,경기,좋은 편
107519,2,1993,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,28,고졸,경기,좋은 편
107528,2,1997,3,2,3,8,3,,,1.0,2.0,True,취업 성공,여성,24,전문대졸,경기,보통
107532,1,1996,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,고졸,경기,좋은 편
107533,2,1995,3,2,3,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,전문대졸,경기,보통
107535,2,1993,3,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,경기,좋은 편
107538,2,1998,2,2,3,8,4,,,,,True,미취업,여성,23,전문대졸,경기,좋은 편
107540,2,1997,3,2,3,8,4,,,1.0,2.0,True,취업 성공,여성,24,전문대졸,경기,좋은 편
107551,1,1996,3,2,2,8,3,1.0,2.0,,,True,취업 성공,남성,25,고졸,경기,보통
107557,1,1994,3,2,4,8,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,대졸,경기,매우 좋음
107563,2,1994,3,2,3,8,4,3.0,2.0,2.0,2.0,True,미취업,여성,27,전문대졸,경기,좋은 편
107567,2,1997,3,2,4,8,4,2.0,2.0,3.0,2.0,True,미취업,여성,24,대졸,경기,좋은 편
107582,2,1993,3,2,4,8,3,1.0,2.0,,,True,취업 성공,여성,28,대졸,경기,보통
107584,2,1997,3,2,3,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,전문대졸,경기,보통
107590,1,2001,3,2,2,8,3,3.0,2.0,3.0,1.0,True,미취업,남성,20,고졸,경기,보통
